id,created_on,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat_lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
77d61d4bffd959970b0d5efb0e9b2f678b032b45,2015-01-16,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1750,BRL,1366.99,442.71,0,,,,,,,http://www.properati.com.br/w3pi_alugar_apartamentos_pirituba,CÓDIGO 876Entre em Contato com a Live Imóveis   -  Josi Elen Sá. EasyBroker ID: EB-O4426,Lindo Apartamento Novo em Pirituba - 2 Dormitórios  1 Vaga,https://thumbs4.properati.com/5/O5xvz2WWHFnX7eCRg97-i6p2jpE=/trim/198x0/smart/filters:strip_icc()/assets.moveglobally.com/property_images/154426/3190385/EB-O4426.JPG
d854b12fe87262fe4a19a9c1a1b53f3f65b79286,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,2300,BRL,2347.25,760.17,,,,,,3,,http://www.properati.com.br/w7ub_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Vila Maracanã  em São Paulo  SP com 3 dormitório(s) 1 suítes 2 banheiros m2 de área útil m2 de área total. *Cozinha planejada  *Sala com 02 ambientes Apartamento no bairro Vila Maracanã, São Paulo - SP m2 de área","Apartamento no bairro Vila Maracanã, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/9/XzUItzVKZGb9xvsDFqrVr3ISLBI=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3297/CIMG1510%20[1024x768].JPG
fd6da539add028100388b2c9d694d02dce695a4a,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1400,BRL,1428.75,462.71,,,,,,3,,http://www.properati.com.br/w7yr_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Pq.Santo Antonio  em São Paulo  SP com 3 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. *Condomínio includo água Apartamento no bairro Pq.Santo Antonio, São Paulo - SP m2 de área","Apartamento no bairro Pq.Santo Antonio, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/5/eMNxX6XsKpH9pA0zt2QPgylHoQU=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3749/20130903_122603%20[1024x768].jpg
9e43a71d6be51a827151f48606e64e89079b8eb1,2015-01-20,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,4300,BRL,4157.78,1346.52,200,,,,,,,http://www.properati.com.br/w533_alugar_apartamentos_sao-paulo,"salão coml, ao lado da avenida, facil acesso á marginal e terminal pirituba.","Salão  comercial para locação, Vila Pereira Cerca, São Paulo.",https://thumbs4.properati.com/5/sKgrzU0Jfy0PNMuJQU8oqI7D8MI=/trim/198x0/smart/filters:strip_icc()/cdn1.valuegaia.com.br/_Fotos/1863/2023/227811863712EFA51E875C38F91E1B0EA2D114D49DF9A2BE6.jpg
73c707dad7956096362d9f2382f6ffa09e1e7a4f,2014-07-14,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1600.28,518.26,,,,,,1,,http://www.properati.com.br/i8lg_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - xcsc 978 fl apartamento 1 quarto sala 1 banheiro cozinha lavanderiainfraestrutura pracdio com 2 andares sendo 4 apartamentos por andar interfonedetalhes pracdio sem recuo e jardimvalor aproximado do iptuvalor aproximado do condoma nio r nota valores de iptu ou condoma nio quando nao informados estao sujeitos a confirmaaaues ou alteraaauescreci 112682 f",Apartamento Em Sao Paulo,https://thumbs4.properati.com/4/Wv3OlbsYQ9XQ8qCnk4yzLN4QU9M=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/17282/172825e1828f2/RAUL%20POMPEIA%201007%20XCSC%20978-12-12-2016-22-57-09.jpg
46d5282275005c52a6c369bf8a34e93fda14b245,2014-07-16,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1600.28,518.26,,,,,,1,,http://www.properati.com.br/k553_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - xcsc 978 l apartamento 1 quarto sala 1 banheiro cozinha lavanderiainfraestrutura pracdio com 2 andares sendo 4 apartamentos por andar interfonedetalhes pracdio sem recuo e jardimvalor aproximado do iptuvalor aproximado do condoma nio r nota valores de iptu ou condoma nio quando nao informados estao sujeitos a confirmaaaues ou alteraaauescreci 112682 f",Apartamento Em Sao Paulo,https://thumbs4.properati.com/0/2soKX4sT1A9D3ieZ5fkVjuDviws=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/17282/1728278ce8e0d/RAUL%20POMPEIA%201007%20XCSC%20978-12-12-2016-22-55-41.jpg
b5c3b9ec8fc98442fd52684c2e494e342f7b2925,2014-07-16,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,900,BRL,921.33,298.38,,,,,,1,,http://www.properati.com.br/k51h_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - aptos de 1 dormsalacozinha e wc por 80000 aptos de 2 dormssalacozinha e wc por 90000",Exclusividade! - Apartamento Em Sao Paulo,https://thumbs4.properati.com/3/i7vGHGU4aRcexguYCYSA-bzk9EQ=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/13889/1388981471f05/zffb08c528684e409ccbef19626018b17.jpg
070fe4a592cf8f91d7cb2326c5afd8535faf41eb,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1550,BRL,1581.84,512.29,,,,,,2,,http://www.properati.com.br/w79m_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Pq. Rebouças em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. *Aluga com seguro fiança Apartamento no bairro Pq. Rebouças, São Paulo - SP m2 de área","Apartamento no bairro Pq. Rebouças, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/7/9p34U2FBlMgvvn5tofVArRXNrsc=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3515/image%20[1024x768].jpeg
95900375b4cb1057019fa2ade5f647ac35a7ea84,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1550,BRL,1581.84,512.29,,,,,,2,,http://www.properati.com.br/w7u5_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Jd Germania em São Paulo  SP com 2 dormitório(s) 0 suítes 0 banheiros m2 de área útil m2 de área total. *Valor incluso condominio Apartamento no bairro Jd Germania, São Paulo - SP m2 de área","Apartamento no bairro Jd Germania, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/1/KbLoSj2OhqV4cYZbW81jNrc_l9o=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/2237/P1270528%20(C__pia).JPG
4e886d2e7d20da74b45134c83d43f3258a78b5b9,2015-01-05,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"-23.539413,-46.683208",-23.539413,-46.683208,2700,BRL,2109.09,683.04,0,,,,,,538,http://www.properati.com.br/vu8p_alugar_apartamentos_pompeia,"Apartamento de 02 dormitórios, sendo 01 suíte, ambos com armários embutidos, sala com sacada, cozinha americana, aquecimento a gás instalado, 02 vagas de garagem e uma ótima estrutura de lazer.Agende uma visita com um consultor Live.Marcelo11 9 . EasyBroker ID: 95052",Apartamento 2 dormitórios - Pompéia,https://thumbs4.properati.com/6/GddqRtZZ_fJjyOCgn3XvPIJ8mYs=/trim/198x0/smart/filters:strip_icc()/assets.moveglobally.com/property_images/95052/1984385/APL123.JPG
68112bafd24b916a62925dfe6538789ea454e828,2014-08-05,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,2000,BRL,1926.13,623.79,,,,,,2,,http://www.properati.com.br/meiu_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - condominio r 20000 predio com 3 andares sem vaga rua joao cachoeira 682 apto 34 pronto para morar area de de 120 m2 quase esquina com a rua joaquim floriano vale a pena conhecer",Apartamento Em Sao Paulo,""
7ef0f0d34ec5771b994a4b31b1b0bb27c7cf127f,2014-07-28,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1400,BRL,1433.23,464.16,,,,,,2,,http://www.properati.com.br/l3nb_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - apto com 2 dormssala dois ambientes com sacada1wccozinha com arm",Exclusividade! - Apartamento Em Sao Paulo,https://thumbs4.properati.com/6/4IrgAaz7y7kBZ-iP_9XhKZSRw_U=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/13889/138892d53160e/z2ad53786265b672d888710f5183a13c7.jpg
7aab2baf9ba75729975452942478529c2642b2e2,2014-07-29,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1400,BRL,1433.23,464.16,,,,,,2,,http://www.properati.com.br/l4kl_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - apto com 2 dorms1 su",Exclusividade! - Apartamento Em Sao Paulo,https://thumbs4.properati.com/5/_4gbnakyO9wSN6zVm687s2l8TOc=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/13889/13889932b223d/2__d86ea612dec96096c5e0fcc8dd42ab6d.jpg
22074f1b00e839cdd1ac9b47a90a69360a395d3b,2014-08-01,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1400,BRL,1433.23,464.16,,,,,,2,,http://www.properati.com.br/la2x_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - apto com 2 dorms em piso laminadosala dois ambientes com sacadapiso em porcelanatocozinha estilo americana1 wc1 vaga",Exclusividade! - Apartamento Em Sao Paulo,https://thumbs4.properati.com/7/rbtKxC82_ChBPGQ6aPV5qFMohI4=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/13889/138894dfa0dd4/6__66f041e16a60928b05a7e228a89c3799.jpg
c058120cdab83232b58ac97bf01e28bf610ec1c7,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1632.89,528.82,,,,,,2,,http://www.properati.com.br/w7um_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Parque Maria Helena em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. VALOR DO ALUGUEL JÁ INCLUSO O CODOMÍNIO E IPTU ACEITA SEGURO FIANCA FIADOR OU 3 MESES DE DEPOSITO. Apartamento no bairro Parque Maria Helena, São Paulo - SP m2 de área","Apartamento no bairro Parque Maria Helena, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/0/WxmsTX5BVQjlUrLGIh7Yb4pEQg0=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/2496/GEDC0005%20[1024x768].JPG
21b45196d92b20ec036f659e8983f10da1e1b0d2,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1632.89,528.82,,,,,,2,,http://www.properati.com.br/w7nc_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Pq Maria Helena em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. Todo Reformado Aluga com deposito Apartamento no bairro Pq Maria Helena, São Paulo - SP m2 de área","Apartamento no bairro Pq Maria Helena, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/6/Ieb3s_HRD7HXx8aIyFTACIVtGns=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/1869/cabo%20001%20(C__pia).JPG
d40a723d1d16e3b1517b67ebe527e8962bde433a,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1632.89,528.82,,,,,,2,,http://www.properati.com.br/w7ak_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Parque Maria Helena em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros 54m2 de área útil m2 de área total. apartamento novo, piso de granito apenas fiador ou seguro fiança, visita só  com corretor. Apartamento no bairro Parque Maria Helena, São Paulo - SP 54m2 de área","Apartamento no bairro Parque Maria Helena, São Paulo - SP 54m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/2/OVZJPpqSyWr2l1w3hBketIDXap0=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3416/apto%20bunier%20005%20(C__pia).jpg
4410ac9943a526ef5dbb1b4f47bbcf1da7231d2f,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1632.89,528.82,,,,,,2,,http://www.properati.com.br/w7o6_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Parque Maria Helena em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. valor do aluguel incluso o condomínio,aceita deposito ou fiador. Apartamento no bairro Parque Maria Helena, São Paulo - SP m2 de área","Apartamento no bairro Parque Maria Helena, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/1/3d3AqXKCiCPvtiAEphm7hUp1Ul4=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3033/Estrada%20de%20Itapecerica%203723%20Apt%2021%20B%20002%20[1024x768].jpg
3eb9357ee2026a54b4b35d794c4e108e0170b20f,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1300,BRL,1326.7,429.66,,,,,,2,,http://www.properati.com.br/w7gy_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Jardim Catanduva em São Paulo  SP com 2 dormitório(s) 0 suítes 1 banheiros m2 de área útil m2 de área total. Apartamento no bairro Jardim Catanduva, São Paulo - SP m2 de área","Apartamento no bairro Jardim Catanduva, São Paulo - SP m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/6/-3CAxBLW9BEHmV37BvSesJcT-w8=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3414/P1380059%20[1024x768].JPG
63e9c18219e0d01bac52d1a3247febf1bbfc0917,2014-08-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1700,BRL,1653.05,535.35,,,,,,2,,http://www.properati.com.br/mt3b_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - lindo apartamento bem localizado em condoma nio fechado com vagas para visitantes restaurante padaria video locadora salao de belezaa imobiliaria regina imaveis a anica imobiliaria dentro do condoma nio portal dos bandeirantesa em frente ao novo shopping tieta plaza ao lado do supermercado pastorinho acesso direto para a estaaao cptm do piqueri conexao direta com as linhas azul e vermelha do metra primeira estaaao depois da estaaao da lapa facil acesso as marginais do tieta e pinheiros e as rodovias anhanguera bandeirantes castelo branco e ao rodoanel mario covas bairro muito bem estruturado aaougues padarias mercados bancos academias postos de combusta vel escolas de ensino fundamental ensino macdio faculdade farmacias hospital forte comacrcio localoportunidade anica 65m2 2 dormitarios com sua te 1 vaga andar alto vista livre armarios planejados na cozinha area de serviao dormitarios e banheiros condoma nio com excelente infra estrutura seguranaa 24 horas por dia piscinas adulto e infantil quadras poli esportiva a de salao e futebol society pista de skate pista de caminhada play ground salao de festas salao de jogos churrasqueiras 2 academias 2 saunas brinquedoteca lindo jardim e area verdea a piritubaa ac um bairro de classe media noa distritoa da zona oeste daa cidadea dea sao paulo noa brasil ocupa uma area de 171km2 estima se que tenha 164000 habitantespirituba teve um dos primeiros times dea rugbya do brasil ha uma forte tradiaao ema beisebol sendo o distrito de sao paulo com o maior namero de praticantes naoa nipanicosa desteesportea a origem do seu nome ac o resultado daa justaposiaaoa das palavraa tupisa piria junco1 ea tybaa ajuntamento2 significa portanto ajuntamento de juncos na regiao havia uma lagoa denominada pirituba resultante de um dos braaos doa rio tieta que passa praximoa pirituba nasceu a partir de uma fazenda adquirida peloa coronela anastacio de freitas que veio a ser adquirida peloa brigadeiroa rafael tobias de aguiara e pelaa marquesa de santos em 1917 a fazenda foi adquirida pelaa companhia armour e a area destinada a criaaao dea gado de cortea foi dada a a cia city que urbanizou esta regiao atualmente ac um dosa polos industriaisa da cidade com varias indastrias instaladas e residancias diversas houve ultimamente um grande aumento de edifa cios na regiao alacm da retirada total dasa favelasa e o deslocamento dessas populaaaues para unidades construa das pelaa companhia de desenvolvimento habitacional e urbano do estado de sao paulosa em outros bairrospossui um dos clubesa holandesesa mais tradicionais de sao paulo aa casa de nassaua e no decorrer dos tempos sofreu forte influancia de colanias dea ingleses dea russosa e dea italianosa que vieram trabalhar nasa indastriasa da regiao no ina cio doa sacculo xx o distrito tambacm ac cortado pelaa linha sete da companhia paulista de trens metropolitanos antigaa estrada de ferro santos jundiaa a as principais vias que ligam o distrito de pirituba saovia anhanguera importante rodovia de sao paulo passa pelos distritos de piritubaa sao domingosa vila jaguaraa jaraguaa perusa ea anhanguera importante via de ligaaao ao centroa lapaa via professor simao faiguenboima e regiaues metropolitanas de sao paulo comoa osascoa caieirasa cajamar entre outrasrodovia dos bandeirantes importante via de ligaaao em sao paulo passando pelos distritos de pirituba jaragua perus e anhanguera a paralela a via anhangueraavenida raimundo pereira de magalhaes inicia se no distrito daa lapa terminando na divisa de sao paulo com o munica pio de caieiras liga pirituba ao distrito da lapa a via professor simao faiguenboim passa pelos subdistritos dea piqueri chacara inglesaa parque jardim felicidadea vila zatta parada de taipasa jardim rincao shangrila entre outros tambacm liga pirituba aos distritos de jaragua anhanguera e perus nela localiza se oa terminal pirituba aa estaaao piritubaa e o hospital psiquiatrico pinel a uma das maiores avenidas de sao paulo com quase vinte quilametros de extensaoavenida general edgar faca inicia se no bairro do piqueri pertencente ao distrito de pirituba e ac limite com o distrito dea freguesia do a tem cerca de 26a km e faz parte do corredor pirituba lapa centro importante via de ligaaao ao centro ponte do piqueri e a a marginal tietao bairro ac rico em praaas parques e tem um comacrcio com grande diversidade prova disso sao os portais eletranicos de empresas da regiaoavenida paula ferreira inicia se no distrito da freguesia do a e termina no distrito de pirituba quando liga se a avenida raimundo pereira de magalhaes tem cerca de 36a km a partir do distrito de freguesia do a e ac via de importante acesso para os bairros do piqueri vila bonilha e vila pereira barreto localizam se nela a estaaao pirituba o shopping pirituba e oa largo da matriz de nossa senhora do aavenida mutinga inicia se em pirituba e termina no munica pio dea osasco tem cerca de 55a km e passa pelos distritos de piritubaa sao domingosa ea vila jaguara terminando no subdistrito dea remacdiosavenida ela sio cordeiro de siqueira antiga avenida um liga os distritos de pirituba sao domigos e vila jaguaraavenida doutor felipe pinel liga pirituba ao distrito de jaraguaavenida ela sio teixeira leite tem cerca de 72a km e abrange os distritos de freguesia do a pirituba jaragua ea brasilandiaoutras vias importantes sao avenida alexios jafet estrada sao paulo jundiaa avenida chica luisa estrada de taipas avenida miguel castro avenida cabo adao pereira avenida benedito de andrade avenida fuad lutfalla rua manoel barbosa e rua guerrino giovanni leardinia pontos tura sticos histaricoshospital psiquiatrico pinela localizado em uma area verde bonito por sua caractera stica arquitetanicascasarao do anastacioa considerado patrimanio arquitetanico do bairro e tombado pelo patrimanio histaricofritz dobberta fabrica de pianos desde 1956 no bairrocastelinho de piritubaa construa do em 1927 foi residancia do superintendente da estrada de ferro sao paulo railway a patrimanio histarico e arquitetanico do bairrocasa de nassau sociedade holandesa de sao pauloa inaugurada em 1957 a casa de nassau ac um clube que pertence a sociedade holandesa de sao paulo declarado como area de utilidade pablicaparque estadual do jaraguaa area arborizada pelo verde da mata atlantica situada na zona oeste da cidade de sao paulo grande reserva ecolagica 7 hectares tura sticos local onde a cidade paulistana pode ser avistada do alto em 360a atravacs de mirantes anfiteatros pista de skate trilhas playground espaao para piqueniques quadras poliesportivas lanchonetes fraldarios banheiros para deficientes e estacionamento de automaveisjaragua clube campestrea 500000ma de clube com praticamente 2 3 de preservaaao natural com muita natureza e esplendor em torno de sua vegetaaao fauna cachoeiras lagos e muito verde voca encontra 3 campos de futebol 12 quadras de tanis 1 ginasio poli esportivo 2 restaurantes 1 piscina ola mpica descoberta 1 piscina ola mpica coberta sauna muitos quiosques a disposiaao lago para pesca esportiva sala de ginastica musculaaao danaa beraario entre outras atraaaues e diversaues",Exclusividade! - Apartamento Em Sao Paulo,https://thumbs4.properati.com/5/a7JMh2DvQ_zTe5jP4Z_QoBpmPjw=/trim/198x0/smart/filters:strip_icc()/galeriadefotos.net.br/backup/upload/13510/13510e6a18a13/8__9f61408e3afb633e50cdf1b20de6f466.jpg
24d16f2c8e06e3195b562a5a07522d58e39d981d,2015-01-20,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1650,BRL,1595.43,516.69,,,,,,2,,http://www.properati.com.br/w5wd_alugar_apartamentos_sao-paulo,"Belo Apto em ótimo local. Condomínio e Apto novo com sacada, lazer total, segurança, vaga coberta e perto de tudo com fácil acesso. Aceita Fiador ou seguro da Porto para locar. Piso laminado, cozinha planejada, Wc com box e gabinete.","Apartamento residencial para locação, Vila Cruz das Almas, São Paulo.",https://thumbs4.properati.com/0/kZpTcKjRCJsKxnTNcflwXpOrETA=/trim/198x0/smart/filters:strip_icc()/cdn1.valuegaia.com.br/_Fotos/1863/2023/6820118632F40CCDBD64C8BB4191C2C79E3BB5CF8357192E5.jpg
d6ea9f5747b7a49764f385f0995606e38adbad21,2014-11-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1800,BRL,1589.35,514.72,,,,,,1,,http://www.properati.com.br/teui_alugar_apartamentos_sao-paulo,"Apartamento 3 dormitórios, sendo 1 suíte, sala, cozinha, banheiro social,  sacada, 1 vaga de garagem, aconchegante, iluminado, arejado, excelente localização com fácil acesso as principais vias da região, próximo a hospital, supermercados, padarias, restaurantes, bancos, colégios, faculdades, academias, shopping, comércio em geral. Imperdível, venha conhecer! Ligue e agende uma visita.",Apartamento Próximo à USP Rio Pequeno São Paulo,https://thumbs4.properati.com/0/dq8lach_7fO3jAv8AUQN1Pfmr0k=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/clickhouse/photos/85/39495b58-28dd-4cf8-af62-7011bf596031.jpg
1ac4add53c1841b105913815d9c6b233b351241c,2014-07-01,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,2800,BRL,2800.54,906.97,,,,,,4,,http://www.properati.com.br/huhz_alugar_apartamentos_vila-ema_avenida-vila-ema,"Otimo Imovel com o melhor valor da regiao, confira as fotos - apartamento cobertura duplex com 4 dorms 2 salas 3 banheirossacada quintal com churrasqueira e spa acabamento piso de madeira e pisos frios em granito semi mobiliado e sa entrar e morar local com anibus para estaaao do metro na porta escolas mercado e shopping",Apartamento Em Sao Paulo,""
2f6e11bac392dc80ed8b29852f7cb3c5eb52d748,2015-01-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1900,BRL,1939.04,627.97,,,,,,1,,http://www.properati.com.br/w7x6_alugar_apartamentos_sao-paulo,"Apartamento no bairro/condomínio Vila das Belesas em São Paulo  SP com 1 dormitório(s) 1 suítes 2 banheiros 65m2 de área útil m2 de área total. Imóvel Novo - nunca foi alugado Fiador ou Seguro Apartamento no bairro Vila das Belesas, São Paulo - SP 65m2 de área","Apartamento no bairro Vila das Belesas, São Paulo - SP 65m2 de área - Via Ernesto Consultoria Imobiliária",https://thumbs4.properati.com/7/0LEP39qQmguVkahjKf8MzKQXHP8=/trim/198x0/smart/filters:strip_icc()/www.viaernesto.com.br/fotos_imoveis/3355/img-257-283[1]%20(C__pia).jpg
89c597e4e8fb127caa11950bcb97bb3de60b165b,2015-01-20,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1500,BRL,1450.37,469.71,150,150,3.1313999999999997,10,,,,http://www.properati.com.br/w5la_alugar_apartamentos_sao-paulo,"salao comercial p/  locação 150 m2 com escritorio de 6 m2,  1 w.c..,  vl. bonilha, travessa da av. paula ferreira, pirituba.","Salão comercial para locação,travessa da av. paula ferreira, Vila Bonilha, São Paulo.",https://thumbs4.properati.com/5/e5ecEpkUAJYMwgjMxMkBc0QKXng=/trim/198x0/smart/filters:strip_icc()/cdn1.valuegaia.com.br/_Fotos/1863/2023/2278118635EB19057ADA0595A87EEAED0852857D5FBAA17AD.jpg
ae6bc6989d2a371897fe06263b53c2801544e872,2015-01-28,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1500,BRL,1450.37,469.71,150,150,3.1313999999999997,10,,,,http://www.properati.com.br/wumc_alugar_apartamentos_sao-paulo,"Ótima opção de salão comercial no Mangalot, proximo a Av. Mutinga. São aproximadamente 150m², 02 banheiros, sala nos fundos, garagem na frente. Não permitido Ramos de Igreja e Bar. GARANTIA DA LOCAÇÂO = DEPOSITO, FIADOR OU SEGURO FIANÇA. DEVE-SE COMPROVAR RENDA E ESTAR COM NOME LIMPO.",Salão  comercial no Mangalot-SP - PROX. AV. MUTINGA,https://thumbs4.properati.com/1/4xL5kpWjfAUdIyA0QmG9h0oFib8=/trim/198x0/smart/filters:strip_icc()/cdn1.valuegaia.com.br/_Fotos/4426/4785/864714426091DCFDBCE01FD1428153943CCEEBF29D45F25FF.jpg
af8816d62f6bd8560ba09d25af52a42e9a92b11e,2014-08-12,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"-23.609484,-46.746777",-23.609484,-46.746777,800,BRL,758.85,245.76,90,75,3.2767999999999997,10.666666666666666,4,2,,http://www.properati.com.br/mm8m_alugar_apartamentos_sao-paulo,Nao informado,Nao informado,https://thumbs4.properati.com/7/vbKHKoxxelIWD9_7o74XQGZe7N8=/trim/198x0/smart/filters:strip_icc()/www.forsaleweb.com.br/FS0089_WEB/FotosImovel/001_00062_00000_01806_2010033109304978.JPG
ff306fb94fd19190d1949aaecc5a74047c677d7c,2014-09-05,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,1200,BRL,1160.3,375.77,,100,3.7577,12,,2,,http://www.properati.com.br/p6cp_alugar_apartamentos_sao-paulo,Apartamento - 100 m² - com 2 dorms - sala 2 ambientes - cozinha - 1 wc - área de serviço - 1 vaga .,"Apartamento  residencial para locação, Jardim Mimar, São Paulo.",""
